NO (cm-1),Toluene,Toluene,T1,T2,T3 MPU,T3 PU,T4 -CSF,T4 -CCF,T4 -F,T5,T7,T9,T10-S,T10-R
2373.12613,98.67601,98.67601,66.4930289556939,86.7723038368854,71.3389446288712,80.466133069801,90.3242716761575,89.7317894975631,82.1640352351935,81.242912808454,89.6506555162516,99.2299439700575,44.3870169651272,90.2815886999432
2376.46346,98.75931,98.75931,66.0150898967454,86.4894609204501,73.7636884957198,82.0539405535023,91.1187834034357,88.8359671343429,82.4480075327556,81.0540774319904,89.4957609579862,99.2401498722027,44.3870169651272,90.2440719113401
2379.8008,98.71078,98.71078,65.644455777427,86.2666937095723,75.9021106859401,83.6417480372036,91.9132832972332,87.9401277574224,82.8626662480917,80.8576326200847,89.3450088341578,99.2503746044257,44.4453345900094,90.2131972069922
2383.13814,98.62158,98.62158,65.2738216581085,86.0439264986945,78.0405444916443,85.2295555209049,92.4240399909492,87.6923061984863,83.3298401181784,80.6563482694826,89.1942567103295,99.2605805065709,44.5204995287465,90.184771638301
2386.47548,98.53239,98.53239,65.0366893089577,85.8830210278637,80.2181805553046,86.8173630046062,92.4214957926,87.6320606856349,83.797013988265,80.4520450426519,89.0435451986034,99.2675099751861,44.6384307257304,90.1607800330053
2389.81281,98.4432,98.4432,64.8680769814983,85.7758589584909,82.4024374447531,88.4051704883075,92.4189515942507,87.5717981590833,84.204257871387,80.2466369693664,88.8927930747751,99.2675099751861,44.8088477851084,90.1407651718582
2393.15015,98.35401,98.35401,64.699464654039,85.6686968891182,85.4162838054578,89.9929432042783,91.6866366415004,87.8311890342405,84.6059011897515,80.0412288960809,88.7420815630491,99.2675099751861,44.8088477851084,90.1228237468314
2396.48749,98.26482,98.26482,64.5850151242622,85.5699237696207,89.3093990617974,90.3165264719393,90.388728645498,88.0971301840229,84.989244071162,79.8358052615778,88.8049897095496,99.2675099751861,45.3609213006598,90.1094793246216
2399.82482,98.17563,98.17563,64.5018657036992,85.4835987692926,92.8056132353628,90.4015335729848,89.0908206494955,88.3777711708863,85.2333024846779,79.6336339215683,89.1756563674649,99.2675099751861,44.8088477851084,90.0973151660494
2403.16216,98.08644,98.08644,64.4186482394204,85.3972196467074,93.1648453040476,90.4865406740304,88.2973739354798,88.7234385203924,85.4773806184923,79.4320850302658,89.5463636374824,99.2675099751861,44.8088477851084,90.0879439436529
2406.4995,97.99724,97.99724,64.3546191029639,85.3075931886866,93.5240657572486,90.5715130073455,87.6539757566644,89.0691228835988,85.6685097509904,79.2357802693191,89.9170302953977,99.2675099751861,46.8739396795476,90.0801889381297
2409.83684,97.8772,97.8772,64.3029058790458,85.2090906804753,93.6722677155488,90.656520108391,87.0105894113297,89.4176315210592,85.7474303853546,79.0412961708402,90.2876969533129,99.2675099751861,47.560143732328,90.0737240706368
2413.17417,97.69241,97.69241,64.2511926551277,85.110588172264,93.747152739858,90.7415272094366,87.2449396629944,89.7705977480048,85.8263510197187,78.8532699776956,90.6584042233304,99.2675099751861,48.3286404335532,90.0690455481091
2416.51151,97.50761,97.50761,64.2073725022286,85.0089465731317,93.8000148068087,90.8264995427517,87.501726194055,90.1235809886507,85.8493843282988,78.668340466868,91.0669619727144,99.2675099751861,49.1703581526861,90.0647994344816
2419.84885,97.32281,97.32281,64.1691319340155,84.8880915726725,93.81520785967,90.9115066437972,87.782475523521,90.4556203641963,85.8212040218254,78.4894331472798,91.5455349865057,99.2675099751861,50.0723374175306,90.0612515548981
2423.18619,97.44516,97.44516,64.130959409518,84.767182449956,93.8304009125312,90.9964789771123,88.1706136902853,90.7733001766675,85.793023715352,78.3158633253536,92.0241486123993,99.2675099751861,51.0196748350613,90.0577036753145
2426.52352,97.77131,97.77131,64.0940116719028,84.6462192049823,93.8103642029092,91.0814860781579,88.5587636905303,91.0909799891387,85.720492457683,78.148549112932,92.5027216261906,99.2675099751861,51.9955230914232,90.0541593400662
2429.86086,98.09747,98.09747,64.0580165463072,84.4994396432961,93.7903042623194,91.1664931792035,88.8659726828282,91.3436504526675,85.6310017433541,77.9889377032586,92.9813352520843,99.2675099751861,52.9856267672008,90.0496580343009
2433.1982,98.42362,98.42362,64.0220894644272,84.3526600816098,93.7524261695208,91.2514655125185,89.046480597335,91.57976658578,85.5415110290251,77.8348816482945,93.4599082658755,99.2675099751861,53.9880419415646,90.0447314083058
2436.53554,98.74977,98.74977,63.9860943388316,84.2058805199235,93.7039199090097,91.3364726135641,89.2270003453225,91.8156615407882,85.4199748297282,77.6893998242683,93.9385218917692,99.2675099751861,53.9880419415646,90.0378589422594
2439.87287,99.00891,99.00891,63.950099213236,84.0349083092425,93.6485140510983,91.4214797146096,89.2488567841644,91.9063445635213,85.295835551037,77.5475282027422,94.3812344192079,99.2675099751861,53.9880419415646,90.0297778578933
2443.21021,99.038,99.038,63.914172131356,83.8603640295824,93.5730366371133,91.5064520479247,89.1636912236094,91.997010572554,85.1698031236953,77.4140751999774,94.5831171798628,99.2675099751861,57.0801720075401,90.0195559950372
2446.54755,99.06709,99.06709,63.8747748199763,83.6857656276651,93.4975708386121,91.5914591489702,89.0785138295737,92.0517096190993,85.0309722226649,77.2823806148096,94.7849999405177,99.2675099751861,58.1434967012253,90.0061619521339
2449.88488,99.09618,99.09618,63.8320433665282,83.4960129937153,93.3953081188947,91.6764314822853,88.8909176601312,91.9677299942944,84.8921610419329,77.1601161275517,94.9868827011725,99.2675099751861,59.2249646559849,89.9911410593517
2453.22222,99.12528,99.12528,63.7893799567957,83.3009022562967,93.2895839849933,91.7614385833309,88.6784238473084,91.8837503694894,84.7526596507555,77.0389876091839,95.1887654618273,99.2675099751861,60.3258718190386,89.9706973336395
2456.55956,99.15437,99.15437,63.7434504487105,83.105737396621,93.1634630614708,91.8464456843764,88.4657643657559,91.7443230953248,84.6117186777918,76.9263399544481,95.3906482224821,99.2675099751861,61.447514137606,89.9487259994354
2459.8969,99.18346,99.18346,63.6940507111256,82.9021835870702,93.0179094334859,91.9314180176915,88.2335559740969,91.5252206625376,84.4707974251266,76.8152795439149,95.5924903710347,99.2675099751861,62.5872997172479,89.9230650122378
2463.23423,99.21255,99.21255,63.6446509735406,82.6930010627643,92.863272497139,92.0164251187371,88.0013475824378,91.3061352434506,84.3339977148357,76.7109260181987,95.7943731316894,99.2675099751861,63.7445805843544,89.8954333746421
2466.57157,99.24165,99.24165,63.5932099244852,82.4838726607158,92.6537872461049,92.1013974520522,87.7835287033027,91.0556255198631,84.2008068191597,76.6083620325151,95.9962558923443,99.2675099751861,64.9154688972667,89.8662776728897
2469.90891,99.27074,99.27074,63.5392512579496,82.2691155439123,92.4443019950708,92.1864045530977,87.6178481401056,90.785413931299,84.0676356437821,76.5097972797734,96.1981386529991,99.2675099751861,66.0986687087653,89.8349173946129
2473.24625,99.29983,99.29983,63.485292591414,82.0480802452667,92.1366310591468,92.2714116541433,87.4521675769084,90.515202342735,83.9462572068727,76.4137534442948,96.2355830113423,99.2675099751861,67.2909401508011,89.803071542407
2476.58358,99.32893,99.32893,63.4284760888197,81.8270449466212,91.7994684097558,92.3563839874583,87.3492991292351,90.2868614706711,83.8291580747252,76.3209774645275,96.1511098385074,99.2675099751861,68.489691328935,89.7705274561572
2479.92092,99.33357,99.33357,63.3677810944316,81.6041694912289,91.3929729373306,92.4413910885039,87.3319275795763,90.0677760515842,83.7120589425777,76.230971381506,96.0666366656726,99.2675099751861,69.691034401508,89.7383697024495
2483.25826,99.33385,99.33385,63.3070861000435,81.3777760891148,90.8819845722909,92.5263981895495,87.3145560299174,89.8514978930509,83.6162182921505,76.1431749913942,95.9821228807354,99.2675099751861,69.691034401508,89.7066620793183
2486.5956,99.33412,99.33412,63.2437374007438,81.1513285647433,90.3770827207828,92.6100841168364,87.3955680387488,89.7523080201552,83.521797503211,76.0581796204635,95.8976497079005,99.2675099751861,72.0885367577757,89.6763899119627
2489.93293,99.3344,99.3344,63.1763060785032,80.9235279839404,90.1036193847642,92.6913710707197,87.5341262641952,89.6531011335592,83.430117835755,75.9745225142527,95.8131765350657,99.2675099751861,73.2749764373233,89.6468088899804
2493.27027,99.33467,99.33467,63.1088747562626,80.6903692996689,89.8301676642295,92.7726927923334,87.6726844896417,89.576641564298,83.3554173452574,75.8928416826863,95.7286627501285,99.2675099751861,74.4465127238454,89.6207296712235
2496.60761,99.33494,99.33494,63.0389938602574,80.4572647376547,89.9126375994855,92.8539797462167,87.9076382488218,89.5772540575097,83.2807365750583,75.8116743713032,95.6441895772936,99.2675099751861,75.5992577756833,89.5964297087613
2499.94494,99.33522,99.33522,62.9648262101644,80.2238895643541,90.1821749019665,92.9353014678304,88.1611824061721,89.5778665507214,83.2110647606633,75.7326700691767,95.5597164044588,99.2675099751861,76.7286757775683,89.5751885076183
2503.28228,99.33549,99.33549,62.890726603787,79.9871046888462,90.4999396933465,93.0166231894441,88.414631895677,89.59819792261,83.1511742142955,75.6538991853152,95.4752026195216,99.2675099751861,77.8315268614515,89.5582288634552
2506.61962,99.33577,99.33577,62.8150619919489,79.750265691081,90.938493901167,93.0979101433274,88.6659158582148,89.6444411600938,83.0912836679277,75.5760308520788,95.3907294466868,99.2492071396047,78.9006833176249,89.5434170864526
2509.95696,99.33604,99.33604,62.7364034566208,79.5134808155732,91.3770481089875,93.1792318649411,88.9171879872719,89.6907014112778,83.0355738248296,75.4981780800601,95.3062562738519,99.2171960074149,79.9212417530631,89.5354635981554
2513.29429,99.33632,99.33632,62.657676877577,79.2769124290944,91.8232569206578,93.2605188188243,88.9096737270312,89.7435289507874,82.9834333557494,75.4203253080414,95.2217424889148,99.1852037053028,80.8795947219604,89.5299805115263
2516.63163,99.33659,99.33659,62.5769089870628,79.0403440426155,92.27019750781,93.341840540438,88.1257647984549,89.8001335317692,82.9312928866692,75.3422235565399,95.1372693160799,99.153192573113,81.7666705937794,89.5306078588653
2519.96897,99.33686,99.33686,62.4914460801665,78.8037756561367,92.6945575943793,93.4231274943213,87.3418558698786,89.856738112751,82.8822485044445,75.2635460399845,95.052796143245,99.121200271001,82.5746936852026,89.5355061301784
2523.30631,99.33714,99.33714,62.4060512169859,78.5658000909691,93.0998218255176,93.504449215935,86.7720737744608,89.9020796241175,82.834288738634,75.1848529622114,94.9682823583079,99.0891891388112,83.3023680490104,89.5436439239085
2526.64364,99.33741,99.33741,62.3199759166485,78.327499792258,93.494910892813,93.5857709375487,86.456392009986,89.9452774092431,82.7863289728234,75.1061598844383,94.9361581853692,99.0571968366991,83.948397737983,89.5573817673309
2529.98098,99.33769,99.33769,62.2322675671348,78.0891994935469,93.8399256092791,93.667057891432,86.1407102455113,89.987080070942,82.7357266870218,75.0261752255984,94.9367267548018,99.0252045345871,84.51472667295,89.5728067143314
